album_id,album_comments,album_date_created,album_year_released,album_engineer,album_favorites,album_handle,album_image_file,album_images,album_information,album_listens,album_producer,album_title,album_tracks,album_type,album_url,artist_name,artist_url,tags
81,0,11/26/2008 01:52:21 AM,2004,,1,The_Doldrums,https://freemusicarchive.org/file/images/albums/Ariel_Pinks_Haunted_Graffiti_-_The_Doldrums_-_2009113011857731.jpg,"[{'image_id': '458', 'image_file': 'https://freemusicarchive.org/file/images/artists/Black_Elk_-_2009113014514285.jpg', 'image_title': 'artists Image', 'image_caption': None, 'image_copyright': None, 'image_source': None}]","<p>After years of recording in relative seclusion in the hills    of Los Angeles, Ariel Pink makes his official Paw Tracks debut with ?€?The Doldrums.?€? Originally    a handmade CD-R release a couple years back, ?€?The Doldrums?€? by Ariel Pink?€?s    Haunted Graffiti was discovered by the Animal Collective during one of their    west coast tours and became an immediate favorite. Recording at home with a    guitar, bass, keyboard, and 8-track (the drum sounds are all unbelievably created    with his mouth), Ariel Pink blends Lite FM and warped lo-fi pop into something    beautiful and confusing, yet highly addictive.</p>",869,,The Doldrums,1,Album,http://freemusicarchive.org/music/Ariel_Pinks_Haunted_Graffiti/The_Doldrums/,Ariel Pink's Haunted Graffiti,http://freemusicarchive.org/music/Ariel_Pinks_Haunted_Graffiti/,[]
82,2,11/26/2008 01:52:24 AM,2009,,2,House_Arrest,https://freemusicarchive.org/file/images/albums/Ariel_Pinks_Haunted_Graffiti_-_House_Arrest_-_2009113011854117.jpg,"[{'image_id': '6052', 'image_file': 'https://freemusicarchive.org/file/images/artists/Black_Math_-_20100122151057551.jpg', 'image_title': 'Artist Image: Black Math', 'image_caption': None, 'image_copyright': None, 'image_source': 'http://viewmorepics.myspace.com/index.cfm?fuseaction=viewImage&amp;friendID=92670026&amp;albumID=679'}]",<p>Ariel Pink's third release on the Paw Tracks label.?? Released in January of 2006.</p>,831,,House Arrest,1,Album,http://freemusicarchive.org/music/Ariel_Pinks_Haunted_Graffiti/House_Arrest/,Ariel Pink's Haunted Graffiti,http://freemusicarchive.org/music/Ariel_Pinks_Haunted_Graffiti/,[]
83,0,11/26/2008 01:52:28 AM,2004,Ariel Pink,2,Homemade_Hits_Vol_1,https://freemusicarchive.org/file/images/albums/Ariel_Pinks_Haunted_Graffiti_-_Homemade_Hits_Vol_1_-_2009113011854415.jpg,"[{'image_id': '1216', 'image_file': 'https://freemusicarchive.org/file/images/artists/Black_Pus_-_2009113014519413.jpg', 'image_title': 'artists Image', 'image_caption': None, 'image_copyright': 'CC BY-NC-SA 2.0 Flah', 'image_source': 'http://www.flickr.com/photos/stooopid_crack/325294590/in/photostream/'}, {'image_id': '1215', 'image_file': 'https://freemusicarchive.org/file/images/artists/Black_Pus_-_2009113014518410.jpg', 'image_title': 'artists Image', 'image_caption': 'Black Pus live in Chelsea', 'image_copyright': 'CC BY-NC-SA Flah 2006', 'image_source': 'http://www.flickr.com/photos/stooopid_crack/325294592/'}]","<p><span class=""line2"">performed by: Ariel Pink (electric                          guitar, bass, keyboard, drums(sic), voc) recorded on a                          yamaha MT8X multitrack recorder at the kingsley house,                          january, 2002. </span></p>",1042,,Homemade Hits Vol. 1,1,Album,http://freemusicarchive.org/music/Ariel_Pinks_Haunted_Graffiti/Homemade_Hits_Vol_1/,Ariel Pink's Haunted Graffiti,http://freemusicarchive.org/music/Ariel_Pinks_Haunted_Graffiti/,[]
84,0,11/26/2008 01:52:31 AM,2009,,0,Blue_Piano,https://freemusicarchive.org/file/images/albums/Ed_Askew_-_Blue_Piano_-_2009113012359847.jpg,"[{'image_id': '23511', 'image_file': 'https://freemusicarchive.org/file/images/artists/Blah_Blah_Blah_-_2013051352105117.jpg', 'image_title': 'artists Image', 'image_caption': None, 'image_copyright': None, 'image_source': None}, {'image_id': '23512', 'image_file': 'https://freemusicarchive.org/file/images/artists/Blah_Blah_Blah_-_2013051352124761.jpg', 'image_title': 'artists Image', 'image_caption': None, 'image_copyright': None, 'image_source': None}, {'image_id': '25364', 'image_file': 'https://freemusicarchive.org/file/images/artists/Blah_Blah_Blah_-_2013103060319056.jpg', 'image_title': 'Artist Image: Blah Blah Blah', 'image_caption': 'Blahchive', 'image_copyright': None, 'image_source': None}, {'image_id': '27264', 'image_file': 'https://freemusicarchive.org/file/images/artists/Blah_Blah_Blah_-_2014051852343121.jpg', 'image_title': 'Artist Image: Blah Blah Blah', 'image_caption': None, 'image_copyright': None, 'image_source': None}, {'image_id': '27736', 'image_file': 'https://freemusicarchive.org/file/images/artists/Blah_Blah_Blah_-_2014072762752564.JPG', 'image_title': 'Artist Image: Blah Blah Blah', 'image_caption': None, 'image_copyright': None, 'image_source': None}, {'image_id': '1239', 'image_file': 'https://freemusicarchive.org/file/images/artists/Blah_Blah_Blah_-_2009113014521813.jpg', 'image_title': 'artists Image', 'image_caption': None, 'image_copyright': None, 'image_source': None}]","<p><em>Blue Piano</em> is an unreleased collection of songs that Ed wrote between 2006 and 2007.</p>
<p>-<a href=""http://flickr.com/photos/ecaskew/2807959016/"" target=""_blank"">album cover</a> via <a href=""http://flickr.com/photos/16861905@N02/"" target=""_blank"">Ed's Flickr photostream</a></p>",12333,,Blue Piano,15,Album,http://freemusicarchive.org/music/Ed_Askew/Blue_Piano/,Ed Askew,http://freemusicarchive.org/music/Ed_Askew/,[]
85,0,11/26/2008 01:52:33 AM,2009,,0,What_I_Know,https://freemusicarchive.org/img/generic/album-default-lp-transparent.png,[],<p>Ed originally recorded <em>What I Know </em>on cassette in 1998.&nbsp; He's graciously given a digital transfer for FMA listeners to enjoy!</p>,894,,What I Know,10,Album,http://freemusicarchive.org/music/Ed_Askew/What_I_Know/,Ed Askew,http://freemusicarchive.org/music/Ed_Askew/,[]
86,0,11/26/2008 01:53:47 AM,2007,,1,Au,https://freemusicarchive.org/file/images/albums/Au_-_Au_-_2009113011908696.jpg,"[{'image_id': '420', 'user_id': None, 'artist_id': None, 'album_id': '86', 'curator_id': None, 'image_file': 'https://freemusicarchive.org/file/images/albums/Au_-_Au_-_2009113011908696.jpg', 'image_title': 'albums Image', 'image_caption': None, 'image_copyright': None, 'image_source': None, 'image_order': '0'}]","<p>""It took me exactly six months from the day of its release to begin writing about Au?€?s self-titled ?€?debut?€? album. Despite the crippling procrastination that plagues most Tiny Mix Tapes reviewers (okay, just me, but I am not averse to dragging my superior wordsmiths into my wading pool of incompetence), I am genuinely surprised at my lack of motivation and overall laxness in penning this one. It?€?s not like the album hasn?€?t gaily danced its way into my pleasure center and taken up residence in my hypothalamus during the past few months or anything! <br />Au (?€?ay-yoo?€?) is primarily Luke Wyland, a musically promiscuous Portlander who in 2005 released peaofthesea under the simple handle ?€?luc.?€? Some of Au will appeal tremendously to those longing for Sung Tongs-era Animal Collective. Opening track ?€?Boute,?€? in particular, recalls that same exciting positive folk feel that Messrs. Tare and Bear practice when the mood strikes them. ?€?Sum?€? is just as thrilling; after an intro of tinkles and strums, the song starts in earnest around 0:43 with a mix of banjo, Zo?? Wright?€?s dreamy vocals, and then a full muddled arsenal of rattles and clangs as it quickly builds a sound drift of intoxicating proportions.</p>
<p>?€?Shelter?€? is a quiet dazzler that thrashes together two important sections of Wyland?€?s creative CV: his childhood classical piano education and his avant-garde work. It is a lovely piece of vocal-splicing and piano- and sleighbell-abetted drone that runs a course without any real end goal. In fact, it doesn?€?t really go anywhere at all, but it feels wonderful getting there. Elsewhere, without hinging on any major sensational events, Au reveals itself slowly, subtly, and satisfyingly. ?€?Death,?€? which features vocal help from A Weather?€?s Sarah Winchester that actually sounds like creeping death, starts a dark troika from cleanup to sixth in Au?€?s batting order. After this bout of introspection comes the meditative exercise ?€?Life?€? and ?€?Ask the River,?€? closing the album with a discharge of freshly-plucked notes.</p>
<p>Maybe it is not entirely my fault that I sat on this album a little longer than I would have preferred. It would be easy to disregard this li?€?l slip of an album if it were not for the music it contains. With a non-descript, hand-drawn cover and very little fanfare trumpeted by my beloved Rolling Stone and Spin (joking), Au perhaps suffers from underexposure, which is a shame because it would take a malcontent of the highest order to find many faults with this superb example of modern songwriting. While comparisons can be made to other forward-thinking acts, Au genuinely feels like a blank slate record: it is devoid of many thoughts of the past, instead relying on painting little, unique pictures with sounds. It has the feel of a ?€?graphic score?€? rather than an album. In musical notation, Au is all warm wingdings.</p>
<p>The whole album soundtracks a stimulating encounter between song and sound. At times haunting and morose, at other times uplifting, Au is a mixed bag with plenty of tasty tricks. Rather than patching things together like a weekend carpenter in a vain effort to make a million things ?€?fit,?€? Wyland employs the skills of a seasoned curry cook, sprinkling in a measured variety of sonic concepts like garam masala into the finest of dishes. Wyland and his Au collaborators have produced an accomplished and commendable album. Dig in and dig often."" -Tiny Mix Tapes (http://aagoo.bigcartel.com/product/au-au)</p>",1148,,Au,1,Single Tracks,http://freemusicarchive.org/music/Au/Au/,Au,http://freemusicarchive.org/music/Au/,[]
88,0,11/26/2008 01:54:25 AM,2006,,0,Bad_News_Bats,https://freemusicarchive.org/img/generic/album-default-lp-transparent.png,"[{'image_id': '431', 'image_file': 'https://freemusicarchive.org/file/images/artists/Bonedust_-_2009113014541985.jpg', 'image_title': 'artists Image', 'image_caption': 'Greensboro', 'image_copyright': None, 'image_source': None}, {'image_id': '1270', 'image_file': 'https://freemusicarchive.org/file/images/artists/Bonedust_-_2009113014539528.jpg', 'image_title': 'Artist Image: Bonedust', 'image_caption': None, 'image_copyright': None, 'image_source': None}]",,2677,,Bad News Bats,0,Album,http://freemusicarchive.org/music/Bad_News_Bats/Bad_News_Bats/,Bad News Bats,http://freemusicarchive.org/music/Bad_News_Bats/,[]
93,0,11/26/2008 01:54:55 AM,,,0,Banana_Clipz_1451,https://freemusicarchive.org/img/generic/album-default-single.png,[],<p>A demo of the first track off of the forthcoming Bersa Discos #8 release.</p>,7702,"Chief Boima, Oro 11",Bersa Discos #8,1,Single Tracks,http://freemusicarchive.org/music/Banana_Clipz/Banana_Clipz_1451/,Banana Clipz,http://freemusicarchive.org/music/Banana_Clipz/,[]
94,0,11/26/2008 01:55:00 AM,2003,,3,6,https://freemusicarchive.org/file/images/albums/Barnacled_-_6_-_2010040730812687.jpg,"[{'image_id': '7439', 'user_id': None, 'artist_id': None, 'album_id': '94', 'curator_id': None, 'image_file': 'https://freemusicarchive.org/file/images/albums/Barnacled_-_6_-_2010040730812687.jpg', 'image_title': 'albums Image', 'image_caption': None, 'image_copyright': None, 'image_source': None, 'image_order': '0'}]",,2544,,6,2,Album,http://freemusicarchive.org/music/Barnacled/6/,Barnacled,http://freemusicarchive.org/music/Barnacled/,[]
99,0,11/26/2008 01:55:43 AM,2008,,1,Open_Relationship,https://freemusicarchive.org/file/images/albums/Bird_Names_-_Open_Relationship_-_2009113011940883.jpg,"[{'image_id': '963', 'user_id': None, 'artist_id': None, 'album_id': '99', 'curator_id': None, 'image_file': 'https://freemusicarchive.org/file/images/albums/Bird_Names_-_Open_Relationship_-_2009113011940883.jpg', 'image_title': 'albums Image', 'image_caption': 'Open Relationship cover', 'image_copyright': None, 'image_source': 'http://www.unsoundrecords.com/view/release/open-relationship/', 'image_order': '0'}]","<p>Recorded in the 20s of October 2007 in a small empty house in Berkley,
IL on a Fostex R-8. With meditation by Nora, Colin, Albert, David and
sage Griffin Rodriguez sharpening our knives, combing our attitude. As
too much power and choice will overman, the process growthfully gave us
equalization and fidelity within gated space. The album has an AM-radio
sheen, ambivalent moods, and mild gnosis. (<a href=""http://www.unsoundrecords.com/nc/artists/releases/release_items/open_relationship"">Unsound Records</a>; limited-edition handpainted 12"" vinyl available from <a href=""http://www.whamcityrecords.com/"">Wham City Records</a>) - via <a mce_href=""http://birdnamesmusic.com"" href=""http://birdnamesmusic.com"">BirdNamesMusic.com</a><br></p>",3116,Griffin Rodriguez,Open Relationship,3,Album,http://freemusicarchive.org/music/Bird_Names/Open_Relationship/,Bird Names,http://freemusicarchive.org/music/Bird_Names/,[]
100,0,11/26/2008 01:55:44 AM,2009,,0,On_Opaque_Things,https://freemusicarchive.org/file/images/albums/Bird_Names_-_On_Opaque_Things_-_20100201151648616.jpg,"[{'image_id': '4403', 'image_file': 'https://freemusicarchive.org/file/images/artists/Chandeliers_-_2009113014608987.png', 'image_title': 'artists Image', 'image_caption': None, 'image_copyright': None, 'image_source': None}, {'image_id': '4328', 'image_file': 'https://freemusicarchive.org/file/images/artists/Chandeliers_-_2009113014607953.jpg', 'image_title': 'artists Image', 'image_caption': None, 'image_copyright': None, 'image_source': None}]",,5613,,On Opaque Things,4,Album,http://freemusicarchive.org/music/Bird_Names/On_Opaque_Things/,Bird Names,http://freemusicarchive.org/music/Bird_Names/,[]
101,0,11/26/2008 01:55:47 AM,2007,,0,Wooden_Lake_Sexual_Diner,https://freemusicarchive.org/file/images/albums/Bird_Names_-_Wooden_Lake_Sexual_Diner_-_2009113011942440.jpg,"[{'image_id': '697', 'image_file': 'https://freemusicarchive.org/file/images/artists/Charles_Manson_-_2009113014609314.jpg', 'image_title': 'artists Image', 'image_caption': None, 'image_copyright': None, 'image_source': None}]","<p>Summer/fall 2006 4-tracks songs keep us walking down the trail set off
along by On Opaque Things, and the forest turns weirder, uncertain,
heavy with portent. More musical, more straddling the fidelity
threshhold of the Fostex XR-3, more consistent in projection of tone.
Wooden Lake throws a net of being lost, of a child's negativity. (<a href=""http://www.unsoundrecords.com/nc/artists/releases/release_items/wooden_lake_sexual_diner/"">Unsound Records</a>)</p>",2180,,Wooden Lake Sexual Diner,3,Album,http://freemusicarchive.org/music/Bird_Names/Wooden_Lake_Sexual_Diner/,Bird Names,http://freemusicarchive.org/music/Bird_Names/,[]
102,0,11/26/2008 01:56:04 AM,2009,,1,Black_Elk,https://freemusicarchive.org/file/images/albums/Black_Elk_-_Black_Elk_-_2009113011943594.jpg,"[{'image_id': '471', 'image_file': 'https://freemusicarchive.org/file/images/artists/Chief_Boima_-_2009113014613374.jpg', 'image_title': 'artists Image', 'image_caption': None, 'image_copyright': None, 'image_source': None}]","<p>The eponymous debut from Portland, Oregon's Black Elk.</p>
<p>featuring Erik Trammell - guitar; Tom Glose - vocals; Jeff Watson - drums; Don Capuano - bass</p>",4418,,Black Elk,3,Single Tracks,http://freemusicarchive.org/music/Black_Elk/Black_Elk/,Black Elk,http://freemusicarchive.org/music/Black_Elk/,[]
104,1,11/26/2008 01:56:29 AM,2006,,1,II,https://freemusicarchive.org/file/images/albums/Black_Pus_-_II_-_2009113011948308.jpg,"[{'image_id': '1218', 'user_id': None, 'artist_id': None, 'album_id': '104', 'curator_id': None, 'image_file': 'https://freemusicarchive.org/file/images/albums/Black_Pus_-_II_-_2009113011948308.jpg', 'image_title': 'albums Image', 'image_caption': None, 'image_copyright': None, 'image_source': None, 'image_order': '0'}]",,421,,II,0,Album,http://freemusicarchive.org/music/Black_Pus/II/,Black Pus,http://freemusicarchive.org/music/Black_Pus/,[]
105,0,11/26/2008 01:56:30 AM,2006,,1,III_Metamorpus,https://freemusicarchive.org/file/images/albums/Black_Pus_-_III_Metamorpus_-_2009113011947078.jpg,"[{'image_id': '1219', 'user_id': None, 'artist_id': None, 'album_id': '105', 'curator_id': None, 'image_file': 'https://freemusicarchive.org/file/images/albums/Black_Pus_-_III_Metamorpus_-_2009113011947078.jpg', 'image_title': 'albums Image', 'image_caption': None, 'image_copyright': None, 'image_source': None, 'image_order': '0'}]",,801,,III: Metamorpus,0,Album,http://freemusicarchive.org/music/Black_Pus/III_Metamorpus/,Black Pus,http://freemusicarchive.org/music/Black_Pus/,[]
